run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,n_observed_nodes,pdr_global_mean,pdr_global_std,pdr_global_min,pdr_global_max,pdr_window_mean,pdr_window_std,pdr_window_min,pdr_window_max,delay_avg_ms_mean,delay_avg_ms_std,delay_avg_ms_min,delay_avg_ms_max,rssi_avg_mean,rssi_avg_std,rssi_avg_min,rssi_avg_max,etx_mean,etx_std,etx_min,etx_max,rank_mean,rank_std,rank_min,rank_max,parent_rank_mean,parent_rank_std,parent_rank_min,parent_rank_max,neighbors_mean,neighbors_std,neighbors_min,neighbors_max,radio_tx_ticks_mean,radio_tx_ticks_std,radio_tx_ticks_min,radio_tx_ticks_max,radio_listen_ticks_mean,radio_listen_ticks_std,radio_listen_ticks_min,radio_listen_ticks_max,radio_tx_percent_mean,radio_tx_percent_std,radio_tx_percent_min,radio_tx_percent_max,radio_listen_percent_mean,radio_listen_percent_std,radio_listen_percent_min,radio_listen_percent_max,energy_cpu_mj_mean,energy_cpu_mj_std,energy_cpu_mj_min,energy_cpu_mj_max,energy_lpm_mj_mean,energy_lpm_mj_std,energy_lpm_mj_min,energy_lpm_mj_max,energy_radio_tx_mj_mean,energy_radio_tx_mj_std,energy_radio_tx_mj_min,energy_radio_tx_mj_max,energy_radio_rx_mj_mean,energy_radio_rx_mj_std,energy_radio_rx_mj_min,energy_radio_rx_mj_max,energy_estimated_mj_mean,energy_estimated_mj_std,energy_estimated_mj_min,energy_estimated_mj_max
run_1853_cfg_618_seed_2_mrhof,2,10,20,5,50.0,12,10,MRHOF,627,11,99.9949601275917,0.05228140255405418,99.32,100.0,100.0,0.0,100.0,100.0,108.9585326953748,53.33499114943838,30,252,-69.54545454545455,9.809157759522746,-94,-59,1.0133971291866029,0.03886702395155436,1.0,1.27,3.090909090909091,0.9966542927526437,2,5,2.090909090909091,0.9966542927526437,1,4,4.545454545454546,1.7782204486465947,1,7,101927.1706539075,86259.76367766388,25472,305408,59898072.82934609,86261.43851926718,59691192,59974528,0.16987862125612327,0.1437662925237562,0.04245333333333333,0.5090421790568133,99.83012137874387,0.14376629252375536,99.49095782094318,99.95754666666666,90.0,0.00028826904366182715,89.9949,90.0051,0.0,0.0,0.0,0.0,5.320598308133971,4.502759663974055,1.3296384,15.942297599999998,3378.25130757512,4.865145132486687,3366.5832288000006,3382.5633792000003,3473.571905883254,0.36254637329873723,3472.520426400001,3473.8930176000003
run_1854_cfg_618_seed_3_mrhof,3,10,20,5,50.0,12,10,MRHOF,627,11,99.9978947368421,0.05271572221283597,98.68,100.0,100.0,0.0,100.0,100.0,110.95693779904306,56.51935455938276,29,293,-69.27272727272727,11.234671035901577,-94,-52,1.016634768740032,0.04949585069970976,1.0,1.5,3.090909090909091,0.9966542927526426,2,5,2.090909090909091,0.9966542927526426,1,4,4.545454545454546,1.7782204486465953,1,7,102649.21212121213,112479.55550819333,25560,445208,59897350.78787879,112478.1119036793,59554792,59974440,0.17108201430008693,0.18746591376125754,0.0426,0.7420133333333333,99.82891798569992,0.18746591376125715,99.25798666666667,99.95739999999999,90.0,0.0004774725792096897,89.99301600000001,90.006984,0.0,0.0,0.0,0.0,5.358288872727273,5.871432797527693,1.3342319999999999,23.239857599999997,3378.210584436364,6.343765511367529,3358.8902688000003,3382.5584160000008,3473.5688733090915,0.47266392034319005,3472.1301264000003,3473.892648000001
run_1855_cfg_619_seed_1_of0,1,10,20,5,50.0,12,10,OF0,627,11,99.99687400318979,0.047352816297083655,99.19,100.0,100.0,0.0,100.0,100.0,109.46251993620415,52.72800586581543,31,242,-68.1451355661882,10.608920282397728,-94,-52,1.0116586921850081,0.03285350774955135,1.0,1.24,3.090909090909091,0.9966542927526431,2,5,2.090909090909091,0.9966542927526431,1,4,4.545454545454546,1.7782204486465953,1,7,102070.12440191387,82931.68671084981,25560,370352,59897929.87559809,82931.51089915399,59629648,59974440,0.1701168735169248,0.13821947416566868,0.0426,0.6172533333333333,99.82988312648308,0.1382194741656685,99.38274666666666,99.95739999999999,90.0,0.00011598589756692052,89.99794800000001,90.00205199999999,0.0,0.0,0.0,0.0,5.328060493779904,4.32903404630636,1.3342319999999999,19.3323744,3378.2432449837324,4.677337214712287,3363.112147200001,3382.5584160000008,3473.571305477513,0.34832959015083614,3472.4061720000004,3473.892648000001
run_1856_cfg_619_seed_2_of0,2,10,20,5,50.0,12,10,OF0,627,11,99.95121212121212,0.22449616570253933,96.29,100.0,99.96810207336523,0.7987230638308709,80.0,100.0,110.45933014354067,55.72088865746322,28,255,-68.9090909090909,10.218680677819265,-94,-52,1.0156937799043062,0.04053108312477939,1.0,1.26,3.090909090909091,0.9966542927526437,2,5,2.090909090909091,0.9966542927526437,1,4,4.545454545454546,1.7782204486465947,1,7,102928.8293460925,79499.25123862976,25560,370392,59897071.17065391,79496.59772912315,59629608,59974440,0.17154804165621215,0.13249872411275895,0.0426,0.61732,99.82845195834379,0.1324987241127577,99.38268000000001,99.95739999999999,90.0,0.0004789046607836485,89.992332,90.007668,0.0,0.0,0.0,0.0,5.372884891866028,4.149860914656475,1.3342319999999999,19.3344624,3378.194814024881,4.483608111922529,3363.1098912,3382.5584160000008,3473.5676989167473,0.3342176637013307,3472.4443536000003,3473.892648000001
run_1857_cfg_619_seed_3_of0,3,10,20,5,50.0,12,10,OF0,627,11,99.91988835725677,0.25484284509261707,96.0,100.0,99.94151515151515,1.0389724130551072,80.0,100.0,109.71451355661883,54.83970102206533,34,270,-70.70813397129187,10.735685061178987,-94,-52,1.0144976076555023,0.0442205615224434,1.0,1.56,3.0925039872408293,0.9989089645172984,2,5,2.090909090909091,0.9966542927526426,1,4,4.545454545454546,1.7782204486465953,1,7,101888.48484848485,105862.9902095006,25112,512768,59898111.515151516,105862.99020950057,59487232,59974888,0.16981414141414142,0.17643831701583423,0.04185333333333333,0.8546133333333334,99.83018585858585,0.17643831701583357,99.14538666666667,99.95814666666666,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,5.318578909090909,5.526048088935927,1.3108463999999997,26.7664896,3378.2534894545456,5.970672647815881,3355.0798848000004,3382.5836832000005,3473.572068363637,0.44462455887994445,3471.8463744000005,3473.8945296000006
run_1858_cfg_620_seed_1_of0,1,10,20,5,50.0,12,20,OF0,627,11,99.9932057416268,0.08486464000707558,98.3,100.0,99.92025518341308,1.9968076595771793,50.0,100.0,107.92185007974481,53.32454090178775,28,251,-69.95534290271132,9.407252793130372,-94,-52,1.0136044657097287,0.04291781855307512,1.0,1.44,3.0972886762360448,1.0103817255024936,2,6,2.094098883572568,1.004342143079819,1,5,4.545454545454546,1.7782204486465953,1,7,55173.18022328549,44416.50983160227,10224,190744,59944826.819776714,44419.26449998781,59809256,59989776,0.0919553032552333,0.07402752694431984,0.01704,0.31790666666666667,99.90804469674477,0.07402752694431952,99.68209333333333,99.98295999999999,90.0,0.00028826904366107656,89.9949,90.0051,0.0,0.0,0.0,0.0,2.880040007655502,2.3185418132096385,0.5336928,9.956836799999998,3380.888232635407,2.50524651779929,3373.2420384,3383.4233664000003,3473.768272643062,0.18701603934345967,3473.1988752,3473.9570592000005
run_1859_cfg_620_seed_2_of0,2,10,20,5,50.0,12,20,OF0,627,11,99.98939393939393,0.23712592769710591,94.11,100.0,100.0,0.0,100.0,100.0,109.33173843700159,55.19308249481738,23,295,-68.50558213716108,11.31884193932736,-94,-52,1.0183891547049442,0.04862441711424086,1.0,1.39,3.0925039872408293,1.0005068753246702,2,6,2.090909090909091,0.9966542927526437,1,4,4.545454545454546,1.7782204486465947,1,7,55442.411483253585,51850.394715776754,10736,272728,59944557.58851675,51850.394715776674,59727272,59989264,0.09240401913875598,0.08641732452629453,0.017893333333333334,0.4545466666666667,99.90759598086125,0.08641732452629446,99.54545333333333,99.98210666666667,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,2.8940938794258373,2.706590604163547,0.5604192,14.2364016,3380.873047992345,2.924362261969823,3368.6181408,3383.3944896000003,3473.767141871771,0.2177716578063155,3472.8545424000004,3473.9549088000003
run_1860_cfg_620_seed_3_of0,3,10,20,5,50.0,12,20,OF0,627,11,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,107.95693779904306,56.03019834616134,25,347,-70.45614035087719,12.55884194334437,-94,-52,1.015311004784689,0.050955947178152626,1.0,1.5,3.121212121212121,1.0413096009183163,2,7,2.116427432216906,1.0410893758824669,1,6,4.545454545454546,1.7782204486465953,1,7,55506.207336523126,65364.55720893304,10224,283584,59944493.79266348,65364.55720893301,59716416,59989776,0.09251034556087188,0.1089409286815551,0.01704,0.47264000000000006,99.90748965443913,0.10894092868155505,99.52736,99.98295999999999,90.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,2.897424022966507,3.412029886306306,0.5336928,14.803084799999999,3380.8694499062203,3.686561026583832,3368.0058624000003,3383.4233664000003,3473.766873929187,0.27453114027748515,3472.8089472,3473.9570592000005
run_1861_cfg_621_seed_1_of0,1,10,20,5,50.0,16,5,OF0,855,15,99.90407017543859,0.23534427367996438,96.15,100.0,99.91812865497076,0.9016437018920146,90.0,100.0,158.38713450292397,82.69001153456973,35,355,-72.34269005847953,11.177333192601772,-94,-52,1.0564327485380116,0.08462356293627205,1.0,2.01,3.7532163742690057,1.4137699592309354,2,8,2.7333333333333334,1.389657346608726,1,5,4.8,1.3767898718715414,3,7,276106.8912280702,283934.8590492744,46008,1299880,59723893.10877193,283935.3490218427,58700120,59953992,0.4601781538453505,0.47322473838171053,0.07668,2.1664666666666665,99.53982184615465,0.47322473838170986,97.83353333333334,99.92332,90.0,0.0005860412818864365,89.99151599999999,90.008484,0.0,0.0,0.0,0.0,14.412779722105263,14.821399642372112,2.4016176,67.853736,3368.4275713347374,16.01395368483192,3310.686768,3381.4051488000005,3472.8403510568423,1.1927537446275425,3468.540504,3473.8067664000005
run_1862_cfg_621_seed_2_of0,2,10,20,5,50.0,16,5,OF0,855,15,99.92287719298245,0.26353506115978365,96.87,100.0,99.95295906432749,0.6882864150837349,88.88,100.0,158.12748538011695,83.19141540627415,34,343,-70.27953216374269,10.397159572755486,-94,-52,1.0533801169590644,0.08206020710521171,1.0,1.94,3.742690058479532,1.3998125555619991,2,7,2.7333333333333334,1.3896573466087272,1,5,4.8,1.3767898718715412,3,7,276043.10643274855,248343.08602261936,45080,1211640,59723956.89356725,248343.46568143618,58788360,59954920,0.4600718457402941,0.41390514406362067,0.07513333333333333,2.0194,99.53992815425971,0.41390514406362106,97.9806,99.92486666666667,90.0,0.0003896635911721704,89.99194800000001,90.00805199999999,0.0,0.0,0.0,0.0,14.409450155789473,12.963509090380727,2.353176,63.247608,3368.4311687971935,14.006571464433021,3315.663504,3381.4574880000005,3472.840618952983,1.0431635179777732,3468.9111120000002,3473.8106640000005
run_1863_cfg_621_seed_3_of0,3,10,20,5,50.0,16,5,OF0,855,15,99.93398830409356,0.17439658391526028,98.0,100.0,99.90512280701755,0.977473420702306,88.88,100.0,158.1625730994152,83.95634531368043,40,378,-71.84444444444445,10.442678996626961,-94,-52,1.0647485380116959,0.09133488920212801,1.0,1.5,3.789473684210526,1.4494225867839574,2,8,2.7567251461988302,1.4246897975400494,1,7,4.8,1.3767898718715428,3,7,278663.3730994152,245910.85773503617,46008,1275032,59721336.62690058,245912.05983834734,58724968,59953992,0.46443896059457324,0.40985146303669223,0.07668,2.1250533333333332,99.53556103940542,0.4098514630366927,97.87494666666666,99.92332,90.0,0.0006768221930689568,89.990748,90.00925200000002,0.0,0.0,0.0,0.0,14.546228075789474,12.836546773768891,2.4016176,66.55667039999999,3368.2833857571936,13.869440174882813,3312.0881952000004,3381.4051488000005,3472.829613832983,1.0332015880467926,3468.6448656000002,3473.8067664000005
run_1864_cfg_622_seed_1_of0,1,10,20,5,50.0,16,10,OF0,855,15,99.97334502923978,0.3545288016699774,92.3,100.0,100.0,0.0,100.0,100.0,151.27134502923977,80.36169004638646,32,378,-70.10643274853801,9.96664898853938,-94,-52,1.0328654970760234,0.06521339078309199,1.0,1.72,3.742690058479532,1.4006488178996626,2,7,2.7356725146198833,1.3943101121632415,1,6,4.8,1.3767898718715414,3,7,150075.3216374269,126855.0927552646,25560,640136,59849924.67836257,126856.13596322594,59359864,59974440,0.2501255386557307,0.2114251659141779,0.0426,1.0668933333333332,99.74987446134426,0.21142516591417812,98.93310666666667,99.95739999999999,90.0,0.00042090074038364907,89.9919,90.00810000000001,0.0,0.0,0.0,0.0,7.8339317894736835,6.6218358418248116,1.3342319999999999,33.4150992,3375.5357518596493,7.154686068325973,3347.8963296000006,3382.5584160000008,3473.369683649123,0.5330814557230157,3471.3114288000006,3473.892648000001
run_1865_cfg_622_seed_2_of0,2,10,20,5,50.0,16,10,OF0,855,15,99.96582456140351,0.2893783081898722,92.3,100.0,99.98050292397662,0.5701019709753169,83.33,100.0,149.3953216374269,80.07403176790453,30,381,-71.83157894736843,10.797245038962778,-94,-52,1.030374269005848,0.05609126297477652,1.0,1.39,3.736842105263158,1.3924308070146365,2,6,2.7333333333333334,1.3896573466087272,1,5,4.8,1.3767898718715412,3,7,148804.59415204677,149165.9970975319,25560,702648,59851196.17309941,149166.2748353047,59297352,59974440,0.24800765389486817,0.248609998081913,0.0426,1.1710800000000001,99.75199234610513,0.24860999808191175,98.82892,99.95739999999999,90.0000011508772,0.0004067442036868206,89.992632,90.007368,0.0,0.0,0.0,0.0,7.767599814736841,7.786465048491169,1.3342319999999999,36.678225600000005,3375.607464162807,8.412977900711175,3344.3706528000002,3382.5584160000008,3473.3750651284213,0.6266956958317615,3471.0488784000004,3473.892648000001
run_1866_cfg_622_seed_3_of0,3,10,20,5,50.0,16,10,OF0,855,15,99.96998830409356,0.2734352970809469,93.75,100.0,99.9766081871345,0.6839855680567694,80.0,100.0,148.65029239766082,78.54222478559151,31,356,-74.14502923976609,10.940332978669137,-94,-52,1.026608187134503,0.05913074211923527,1.0,1.6,3.7391812865497074,1.3962300474194231,2,7,2.7333333333333334,1.389657346608726,1,5,4.8,1.3767898718715428,3,7,148326.26900584795,137067.00427514527,25560,681288,59851673.73099415,137066.99955668874,59318712,59974440,0.2472104463898837,0.2284450082620059,0.0426,1.13548,99.75278955361011,0.22844500826200576,98.86452,99.95739999999999,90.0,0.0005609828110435555,89.990364,90.009636,0.0,0.0,0.0,0.0,7.742631242105262,7.154897623162582,1.3342319999999999,35.563233600000004,3375.6343984280707,7.730578774997258,3345.5753568000005,3382.5584160000008,3473.377029670176,0.5760587300211684,3471.1385904000003,3474.0842664
run_1867_cfg_623_seed_1_of0,1,10,20,5,50.0,16,20,OF0,855,15,99.98550877192983,0.17240125872398793,96.96,100.0,100.0,0.0,100.0,100.0,145.50292397660817,78.3367179864141,24,418,-73.49590643274854,10.167204916918747,-94,-60,1.0204912280701754,0.05147921619916845,1.0,1.58,3.742690058479532,1.4089841428599523,2,9,2.7380116959064327,1.3997802687564265,1,7,4.8,1.3767898718715414,3,7,79268.25730994152,69484.00436451945,10224,260824,59920731.74269006,69483.49511910306,59739176,59989776,0.13211375931894018,0.11580666315853744,0.01704,0.43470666666666663,99.86788624068106,0.11580666315853763,99.56529333333334,99.98295999999999,90.0,0.0005538705705307528,89.990364,90.009636,0.0,0.0,0.0,0.0,4.137803031578947,3.627065027827915,0.5336928,13.615012799999999,3379.5292702877196,3.9188691247174194,3369.2895264000003,3383.4233664000003,3473.6670733192987,0.2925288144591596,3472.8479256,3474.1101336
run_1868_cfg_623_seed_2_of0,2,10,20,5,50.0,16,20,OF0,855,15,99.90694736842106,0.40113033009629495,96.0,100.0,99.96100584795322,1.1402039419506331,66.66,100.0,148.1298245614035,80.03203829686245,24,423,-73.0280701754386,10.850232641706102,-94,-59,1.0386666666666666,0.07588571463841304,1.0,1.52,3.752046783625731,1.4031721832315076,2,8,2.734502923976608,1.391986165332191,1,6,4.8,1.3767898718715412,3,7,80596.34152046783,75179.3895858844,10224,419568,59919409.974269,75169.59149248459,59580432,59989776,0.13432719982035182,0.12529892323221387,0.01704,0.69928,99.86567280017965,0.12529892323221228,99.30072,99.98295999999999,90.00000947368422,0.0004895293145805624,89.993364,90.00810000000001,0.0,0.0,0.0,0.0,4.2071290273684205,3.924364136383164,0.5336928,21.901449599999996,3379.454722548772,4.239564960176055,3360.336364800001,3383.4233664000003,3473.661861049825,0.3157105449808412,3472.237814400001,3474.1273704000005
