run_name,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,n_samples,pdr_window_mean,delay_avg_ms_mean,rssi_avg_mean,etx_mean,radio_tx_percent_mean,energy_estimated_mj_mean,energy_radio_tx_mj_mean
run_1613_cfg_538_seed_2_of0,2,10,18,10,40.0,16,10,OF0,855,99.9766081871345,173.62456140350878,-77.02105263157895,1.0536374269005848,0.2950126944430199,3473.2565680505268,9.23979708631579
run_1614_cfg_538_seed_3_of0,3,10,18,10,40.0,16,10,OF0,855,99.87133333333334,175.81286549707602,-77.13216374269005,1.0519415204678362,0.2953261837614069,3473.255778037895,9.249615814736842
run_1615_cfg_539_seed_1_mrhof,1,10,18,10,40.0,16,20,MRHOF,855,99.96100584795322,171.3204678362573,-76.86666666666666,1.044233918128655,0.156337523921632,3473.606029428772,4.896491385263157
run_1616_cfg_539_seed_2_mrhof,2,10,18,10,40.0,16,20,MRHOF,855,99.96100584795322,169.67602339181286,-76.93333333333334,1.0420350877192983,0.1552168691021357,3473.608853479299,4.861392471578947
run_1617_cfg_539_seed_3_mrhof,3,10,18,10,40.0,16,20,MRHOF,855,99.96100584795322,167.73216374269006,-77.2,1.0318128654970762,0.1551703079922027,3473.60897082386,4.859934046315789
run_1618_cfg_540_seed_1_of0,1,10,18,10,40.0,16,20,OF0,855,99.80502923976609,172.92865497076022,-77.11578947368422,1.054,0.1574386561740557,3473.6032545796493,4.930978795789474
run_1619_cfg_540_seed_2_of0,2,10,18,10,40.0,16,20,OF0,855,99.96100584795322,174.5076023391813,-76.93918128654971,1.05893567251462,0.1589853348237519,3473.5993569403518,4.979420884210526
run_1620_cfg_540_seed_3_of0,3,10,18,10,40.0,16,20,OF0,855,99.88301754385964,170.65380116959065,-77.09590643274854,1.044982456140351,0.1567541487591712,3473.6049795368426,4.909540042105263
run_1633_cfg_545_seed_1_mrhof,1,10,18,10,50.0,12,5,MRHOF,627,99.9535885167464,113.22169059011163,-69.72727272727273,1.0209409888357257,0.3111433310002399,3473.215918813398,9.745009033492822
run_1634_cfg_545_seed_2_mrhof,2,10,18,10,50.0,12,5,MRHOF,627,100.0,113.34609250398724,-69.54545454545455,1.0249601275917064,0.3128772768769374,3473.2115492593302,9.79931634832536
run_1635_cfg_545_seed_3_mrhof,3,10,18,10,50.0,12,5,MRHOF,627,99.93763955342902,113.14194577352472,-69.0,1.0209728867623604,0.3120511822087595,3473.2136310124406,9.773443131100478
run_1636_cfg_546_seed_1_of0,1,10,18,10,50.0,12,5,OF0,627,99.98548644338118,114.01275917065392,-69.45933014354067,1.0194417862838916,0.3114953546414026,3473.215031709092,9.756034472727272
run_1637_cfg_546_seed_2_of0,2,10,18,10,50.0,12,5,OF0,627,99.96631578947368,112.7639553429027,-68.36044657097288,1.0265709728867622,0.3131363084102905,3473.210896497608,9.807429244019138
run_1638_cfg_546_seed_3_of0,3,10,18,10,50.0,12,5,OF0,627,99.95215311004785,113.9298245614035,-69.86602870813397,1.035103668261563,0.3139467076164832,3473.208854292823,9.832810932057416
run_1639_cfg_547_seed_1_mrhof,1,10,18,10,50.0,12,10,MRHOF,627,99.97341307814992,110.0494417862839,-68.18181818181819,1.0146570972886764,0.1725136067232436,3473.565265730144,5.403125925358851
run_1640_cfg_547_seed_2_mrhof,2,10,18,10,50.0,12,10,MRHOF,627,100.0,109.6427432216906,-69.54545454545455,1.0097129186602871,0.1714287284402616,3473.5679996019144,5.369147804784689
run_1641_cfg_547_seed_3_mrhof,3,10,18,10,50.0,12,10,MRHOF,627,100.0,109.94736842105264,-69.27272727272727,1.0108931419457736,0.1715003624929213,3473.5678190622016,5.371391655502392
run_1642_cfg_548_seed_1_of0,1,10,18,10,50.0,12,10,OF0,627,99.97341307814992,110.23285486443382,-68.8548644338118,1.01377990430622,0.1718741706789439,3473.5668770832544,5.383099108133971
run_1643_cfg_548_seed_2_of0,2,10,18,10,50.0,12,10,OF0,627,100.0,110.74322169059012,-70.51674641148325,1.018421052631579,0.1724691642603386,3473.565377730144,5.401733925358852
run_1644_cfg_548_seed_3_of0,3,10,18,10,50.0,12,10,OF0,627,100.0,110.50398724082936,-70.12599681020734,1.0166507177033497,0.1721463455180644,3473.566191203829,5.391623609569377
run_1645_cfg_549_seed_1_of0,1,10,18,10,50.0,12,20,OF0,627,100.0,108.87878787878788,-70.13875598086125,1.018181818181818,0.0940647236517469,3473.762956876555,2.9461073913875597
run_1646_cfg_549_seed_2_of0,2,10,18,10,50.0,12,20,OF0,627,100.0,108.99681020733652,-69.01594896331738,1.011834130781499,0.0940295601438495,3473.7630455119624,2.945005779904306
run_1647_cfg_549_seed_3_of0,3,10,18,10,50.0,12,20,OF0,627,100.0,108.05263157894736,-69.26953748006379,1.013987240829346,0.0940742964775238,3473.7629327617237,2.94640710430622
run_1648_cfg_550_seed_1_mrhof,1,10,18,10,50.0,16,5,MRHOF,855,99.9191812865497,159.55204678362574,-72.46666666666667,1.067438596491228,0.4622201156084216,3472.835205305264,14.476734063157894
run_1649_cfg_550_seed_2_mrhof,2,10,18,10,50.0,16,5,MRHOF,855,99.89473684210526,158.40701754385964,-72.17076023391813,1.0659181286549708,0.4636359657850825,3472.8316373389475,14.52107878736842
run_1650_cfg_550_seed_3_mrhof,3,10,18,10,50.0,16,5,MRHOF,855,99.80091228070177,157.40350877192984,-69.4,1.0529005847953217,0.4574814188177985,3472.84714682386,14.328318046315788
run_1651_cfg_551_seed_1_of0,1,10,18,10,50.0,16,5,OF0,855,99.95190643274854,159.3356725146199,-72.1672514619883,1.0656842105263158,0.4666756805959163,3472.823977560702,14.616278888421052
run_1652_cfg_551_seed_2_of0,2,10,18,10,50.0,16,5,OF0,855,99.953216374269,158.2409356725146,-71.60350877192982,1.064842105263158,0.4657126386615224,3472.825986849123,14.586114981052631
run_1653_cfg_551_seed_3_of0,3,10,18,10,50.0,16,5,OF0,855,99.82666666666668,156.9298245614035,-69.80116959064327,1.0550175438596492,0.4595284799931739,3472.8419881431582,14.392433077894736
run_1654_cfg_552_seed_1_of0,1,10,18,10,50.0,16,10,OF0,855,99.9766081871345,149.53450292397662,-72.66666666666667,1.033157894736842,0.2500373401604098,3473.369905880702,7.831169768421052
run_1655_cfg_552_seed_2_of0,2,10,18,10,50.0,16,10,OF0,855,99.98050292397662,148.89941520467838,-70.84795321637426,1.0276023391812863,0.2500788650762924,3473.3698012687723,7.832469945263157
run_1656_cfg_552_seed_3_of0,3,10,18,10,50.0,16,10,OF0,855,99.95711111111112,150.106432748538,-71.81754385964912,1.0273801169590644,0.2484443893539184,3473.3739201571934,7.781278046315789
run_1657_cfg_553_seed_1_mrhof,1,10,18,10,50.0,16,20,MRHOF,855,99.96100584795322,147.78830409356726,-73.06666666666666,1.034654970760234,0.1353411773879142,3473.6589402329832,4.238885675789473
run_1658_cfg_553_seed_2_mrhof,2,10,18,10,50.0,16,20,MRHOF,855,99.92201169590643,145.99181286549708,-69.4,1.0222573099415204,0.1339980312539315,3473.662324951579,4.1968184589473685
run_1659_cfg_553_seed_3_mrhof,3,10,18,10,50.0,16,20,MRHOF,855,100.0,146.8982456140351,-71.46666666666667,1.0237309941520467,0.1339956023391812,3473.662331082105,4.196742265263158
run_1660_cfg_554_seed_1_of0,1,10,18,10,50.0,16,20,OF0,855,100.0,147.6982456140351,-71.6140350877193,1.0253801169590644,0.1343975050646572,3473.6613182877195,4.209329852631579
run_1661_cfg_554_seed_2_of0,2,10,18,10,50.0,16,20,OF0,855,100.0,146.34619883040935,-70.48304093567252,1.0230526315789474,0.1337573483062742,3473.662931480702,4.189280168421052
run_1662_cfg_554_seed_3_of0,3,10,18,10,50.0,16,20,OF0,855,99.96100584795322,145.94970760233917,-71.11929824561403,1.0215438596491229,0.1338072160566977,3473.6626216870177,4.190841162105263
run_1675_cfg_559_seed_1_mrhof,1,10,18,10,60.0,12,5,MRHOF,627,99.88979266347688,97.78628389154704,-71.45454545454545,1.0156299840510363,0.2538376221897859,3473.360329148325,7.950194870813396
run_1676_cfg_559_seed_2_mrhof,2,10,18,10,60.0,12,5,MRHOF,627,99.98226475279108,97.21371610845296,-64.63636363636364,1.0152153110047846,0.2553701208924647,3473.3564672918665,7.998192229665071
run_1677_cfg_559_seed_3_mrhof,3,10,18,10,60.0,12,5,MRHOF,627,99.93441786283891,97.32535885167464,-64.63636363636364,1.0135087719298246,0.2544135063622751,3473.3588779712923,7.968230928229665
run_1678_cfg_560_seed_1_of0,1,10,18,10,60.0,12,5,OF0,627,99.92025518341308,97.2950558213716,-70.61244019138756,1.0144497607655505,0.2542321477853744,3473.3593349741627,7.962551035406698
run_1679_cfg_560_seed_2_of0,2,10,18,10,60.0,12,5,OF0,627,99.98405103668262,96.72089314194578,-66.01275917065391,1.0135885167464114,0.2544098825070741,3473.35888708134,7.968117703349282
run_1680_cfg_560_seed_3_of0,3,10,18,10,60.0,12,5,OF0,627,99.98548644338118,97.41626794258372,-65.49282296650718,1.017352472089314,0.2556029359733839,3473.355880604785,8.005483911961722
run_1681_cfg_561_seed_1_mrhof,1,10,18,10,60.0,12,10,MRHOF,627,100.0,95.50398724082936,-68.9090909090909,1.0107974481658693,0.1420951480014486,3473.6414548287084,4.450419812440192
run_1682_cfg_561_seed_2_mrhof,2,10,18,10,60.0,12,10,MRHOF,627,100.0,94.19138755980862,-67.45454545454545,1.0112759170653909,0.1424445507708665,3473.641039732058,4.4613633301435405
run_1683_cfg_561_seed_3_mrhof,3,10,18,10,60.0,12,10,MRHOF,627,100.0,94.18819776714514,-64.9090909090909,1.008054226475279,0.141906836788942,3473.6423947712924,4.444522128229664
run_1684_cfg_562_seed_1_mrhof,1,10,18,10,60.0,12,20,MRHOF,627,100.0,94.52950558213716,-68.9090909090909,1.0134130781499202,0.0786085699096225,3473.8019064038285,2.462020409569378
run_1685_cfg_562_seed_2_mrhof,2,10,18,10,60.0,12,20,MRHOF,627,100.0,93.16905901116428,-67.45454545454545,1.0116427432216906,0.0784289442417875,3473.8023590660296,2.45639446507177
run_1686_cfg_562_seed_3_mrhof,3,10,18,10,60.0,12,20,MRHOF,627,100.0,93.88197767145137,-67.45454545454545,1.010494417862839,0.0788021693864636,3473.801418533972,2.468083934928229
run_1687_cfg_563_seed_1_of0,1,10,18,10,60.0,12,20,OF0,627,100.0,94.77511961722487,-68.98245614035088,1.0129346092503988,0.0786571662002541,3473.801783954068,2.463542285167464
run_1688_cfg_563_seed_2_of0,2,10,18,10,60.0,12,20,OF0,627,99.94682615629984,94.59968102073366,-67.2153110047847,1.0140031897926634,0.0786849330923902,3473.801713967465,2.4644121186602868
run_1689_cfg_563_seed_3_of0,3,10,18,10,60.0,12,20,OF0,627,100.0,92.84529505582135,-69.72727272727273,1.0104306220095691,0.0786025305688463,3473.8019216229663,2.4618312574162675
run_1690_cfg_564_seed_1_mrhof,1,10,18,10,60.0,16,5,MRHOF,855,99.85677192982456,127.87719298245614,-70.0,1.030701754385965,0.3502441645628479,3473.1174966933336,10.96964916210526
run_1691_cfg_564_seed_2_mrhof,2,10,18,10,60.0,16,5,MRHOF,855,99.87911111111111,127.02690058479531,-66.06666666666666,1.0360233918128654,0.3511059413325482,3473.115213047018,10.996637844210523
run_1692_cfg_564_seed_3_mrhof,3,10,18,10,60.0,16,5,MRHOF,855,99.83494736842106,126.33099415204678,-67.2,1.0341169590643275,0.3523787588379437,3473.112005524211,11.036502770526312
run_1693_cfg_565_seed_1_mrhof,1,10,18,10,60.0,16,10,MRHOF,855,99.91422222222222,122.06666666666666,-71.46666666666667,1.015953216374269,0.1924170839353927,3473.515108929123,6.026503309473683
run_1694_cfg_565_seed_2_mrhof,2,10,18,10,60.0,16,10,MRHOF,855,99.98050292397662,120.9497076023392,-70.4,1.015941520467836,0.1935744495331967,3473.512192370527,6.062751966315789
run_1695_cfg_565_seed_3_mrhof,3,10,18,10,60.0,16,10,MRHOF,855,100.0,121.54619883040937,-67.4,1.0182923976608187,0.1932386366929964,3473.513038618948,6.05223430736842
run_1696_cfg_566_seed_1_of0,1,10,18,10,60.0,16,20,OF0,855,99.96100584795322,120.42105263157896,-67.76608187134502,1.0182573099415204,0.1057086954901304,3473.733614091228,3.310796294736842
run_1697_cfg_566_seed_2_of0,2,10,18,10,60.0,16,20,OF0,855,100.0,120.4233918128655,-70.07251461988304,1.0169122807017543,0.1059650085252054,3473.7329681852634,3.3188239831578943
run_1698_cfg_566_seed_3_of0,3,10,18,10,60.0,16,20,OF0,855,99.96100584795322,119.89590643274852,-72.96959064327486,1.0182222222222224,0.105625047984858,3473.7334180294743,3.3081764042105264
run_1708_cfg_570_seed_1_mrhof,1,10,20,0,40.0,12,10,MRHOF,627,99.88834130781498,135.77033492822966,-73.72727272727273,1.0214832535885168,0.2185162000085345,3473.449339192345,6.843927180861243
run_1709_cfg_570_seed_2_mrhof,2,10,20,0,40.0,12,10,MRHOF,627,99.97341307814992,135.67783094098883,-73.36363636363636,1.0237161084529505,0.2199280541295547,3473.4457812899527,6.888146824880383
run_1710_cfg_570_seed_3_mrhof,3,10,20,0,40.0,12,10,MRHOF,627,99.96810207336524,137.77511961722487,-73.63636363636364,1.0237320574162678,0.2198059015532728,3473.4460891023928,6.88432115598086
run_1711_cfg_571_seed_1_of0,1,10,20,0,40.0,12,20,OF0,627,100.0,134.56778309409887,-73.5598086124402,1.0257575757575756,0.1175000744284954,3473.7038998124403,3.6801023311004784
run_1712_cfg_571_seed_2_of0,2,10,20,0,40.0,12,20,OF0,627,100.0,133.55342902711322,-73.27272727272727,1.0236842105263158,0.1171929782415309,3473.7046736842112,3.670484210526316
run_1713_cfg_571_seed_3_of0,3,10,20,0,40.0,12,20,OF0,627,100.0,132.7591706539075,-73.7049441786284,1.0255342902711324,0.1168259436469962,3473.7055986220103,3.6589885550239223
run_1714_cfg_572_seed_1_of0,1,10,20,0,40.0,16,5,OF0,855,99.68711111111112,190.0549707602339,-77.72865497076023,1.1008187134502925,0.5668544729450323,3472.5713425740355,17.75388156631579
run_1715_cfg_572_seed_2_of0,2,10,20,0,40.0,16,5,OF0,855,99.76818713450292,196.319298245614,-76.753216374269,1.1164912280701755,0.5911918426164811,3472.5101716322806,18.51612855578947
run_1716_cfg_572_seed_3_of0,3,10,20,0,40.0,16,5,OF0,855,99.77250292397662,198.280701754386,-77.1906432748538,1.1184561403508773,0.5957193340805331,3472.4987873291234,18.65792890947368
run_1717_cfg_573_seed_1_mrhof,1,10,20,0,40.0,16,10,MRHOF,855,99.93761403508772,174.3719298245614,-77.26666666666667,1.0460584795321637,0.2927990034927687,3473.2621465150883,9.170464741052632
run_1718_cfg_573_seed_2_mrhof,2,10,20,0,40.0,16,10,MRHOF,855,99.9766081871345,175.04444444444445,-77.0,1.0564561403508772,0.29518959597201,3473.2561222119302,9.245338223157894
run_1719_cfg_573_seed_3_mrhof,3,10,20,0,40.0,16,10,MRHOF,855,99.9298245614035,174.44795321637426,-76.86666666666666,1.052608187134503,0.2930738066809952,3473.261454001404,9.179071696842104
run_1720_cfg_574_seed_1_of0,1,10,20,0,40.0,16,10,OF0,855,99.95711111111112,174.49005847953217,-77.1953216374269,1.0361988304093568,0.2919253160970033,3473.264348277895,9.143099974736842
run_1721_cfg_574_seed_2_of0,2,10,20,0,40.0,16,10,OF0,855,99.95711111111112,175.27836257309943,-77.17309941520467,1.0468187134502924,0.2941327472818341,3473.2587854933336,9.21223744
run_1722_cfg_574_seed_3_of0,3,10,20,0,40.0,16,10,OF0,855,99.93761403508772,182.4701754385965,-77.17076023391813,1.0543976608187131,0.3117511648610133,3473.214387082105,9.764046265263158
run_1723_cfg_575_seed_1_of0,1,10,20,0,40.0,16,20,OF0,855,99.84402339181288,170.96374269005847,-77.25614035087719,1.0460818713450293,0.1548450058479532,3473.6097905852635,4.849745583157894
run_1724_cfg_575_seed_2_of0,2,10,20,0,40.0,16,20,OF0,855,100.0,170.27251461988303,-77.01052631578948,1.0355438596491229,0.1546366019913291,3473.6103157670177,4.843218324210526
run_1725_cfg_575_seed_3_of0,3,10,20,0,40.0,16,20,OF0,855,99.88301754385964,170.25730994152048,-76.72046783625731,1.0473216374269003,0.1555788387260661,3473.60794132772,4.872729212631579
run_1744_cfg_582_seed_1_mrhof,1,10,20,0,50.0,12,10,MRHOF,627,99.97341307814992,109.80223285486444,-68.18181818181819,1.0113397129186603,0.1703781482113054,3473.570647088996,5.336243322488038
run_1745_cfg_582_seed_2_mrhof,2,10,20,0,50.0,12,10,MRHOF,627,100.0,109.91228070175438,-69.54545454545455,1.0191068580542264,0.1713123399743385,3473.568292891867,5.365502629665071
run_1746_cfg_582_seed_3_mrhof,3,10,20,0,50.0,12,10,MRHOF,627,100.0,109.92344497607657,-69.27272727272727,1.0066985645933015,0.1704893861619319,3473.5703667138755,5.339727984688995
run_1747_cfg_583_seed_1_of0,1,10,20,0,50.0,12,20,OF0,627,100.0,108.9585326953748,-70.76874003189792,1.015980861244019,0.0927893673479387,3473.766170794259,2.906162985645933
run_1748_cfg_583_seed_2_of0,2,10,20,0,50.0,12,20,OF0,627,100.0,110.54545454545456,-69.06379585326954,1.020446570972887,0.0933895191579789,3473.764658365551,2.924960313875598
run_1749_cfg_583_seed_3_of0,3,10,20,0,50.0,12,20,OF0,627,100.0,107.62998405103669,-69.28708133971291,1.0130781499202552,0.092684054880307,3473.7664361645934,2.902864811483253
run_1750_cfg_584_seed_1_mrhof,1,10,20,0,50.0,16,5,MRHOF,855,99.89447953216374,158.54619883040937,-72.46666666666667,1.0570526315789472,0.4584282464640431,3472.844760830877,14.357972530526316
run_1751_cfg_584_seed_2_mrhof,2,10,20,0,50.0,16,5,MRHOF,855,99.929567251462,158.4748538011696,-72.26666666666667,1.061578947368421,0.4613781170250516,3472.8373271354385,14.450362745263158
run_1752_cfg_584_seed_3_mrhof,3,10,20,0,50.0,16,5,MRHOF,855,99.8490058479532,158.63508771929824,-70.2701754385965,1.0591929824561404,0.4579866040791268,3472.845873757193,14.344140446315787
run_1753_cfg_585_seed_1_of0,1,10,20,0,50.0,16,5,OF0,855,99.8003976608187,158.01520467836258,-72.39298245614034,1.0577076023391814,0.461888702435081,3472.836152614737,14.466354138947368
run_1754_cfg_585_seed_2_of0,2,10,20,0,50.0,16,5,OF0,855,99.86846783625732,158.73801169590644,-71.10058479532164,1.067777777777778,0.4643735552892301,3472.8293614680706,14.544173288421051
run_1755_cfg_585_seed_3_of0,3,10,20,0,50.0,16,5,OF0,855,99.89447953216374,159.6093567251462,-71.04093567251462,1.06387134502924,0.4630844457459626,3472.8330272000007,14.5038048
run_1756_cfg_586_seed_1_of0,1,10,20,0,50.0,16,10,OF0,855,99.98050292397662,149.40116959064326,-71.83625730994152,1.026561403508772,0.2478974191873704,3473.37529850386,7.764147166315789
run_1757_cfg_586_seed_2_of0,2,10,20,0,50.0,16,10,OF0,855,99.88693567251462,150.493567251462,-71.05847953216374,1.0404561403508772,0.2505441508341385,3473.368628727018,7.847042964210526
run_1758_cfg_586_seed_3_of0,3,10,20,0,50.0,16,10,OF0,855,100.0,150.0923976608187,-70.87134502923976,1.0275438596491226,0.2474342835137591,3473.376465583158,7.749642037894736
run_1759_cfg_587_seed_1_of0,1,10,20,0,50.0,16,20,OF0,855,100.0,145.05847953216374,-70.65847953216374,1.0239766081871344,0.1329187662667389,3473.6650447045618,4.163015814736842
run_1760_cfg_587_seed_2_of0,2,10,20,0,50.0,16,20,OF0,855,100.0,144.87719298245614,-70.64327485380117,1.027672514619883,0.1324255126705653,3473.6662877080707,4.147567056842105
run_1761_cfg_587_seed_3_of0,3,10,20,0,50.0,16,20,OF0,855,100.0,145.7590643274854,-72.76491228070175,1.022748538011696,0.133091010006835,3473.664610655439,4.168410425263158
run_1780_cfg_594_seed_1_mrhof,1,10,20,0,60.0,12,5,MRHOF,627,99.93620414673046,97.72886762360449,-71.45454545454545,1.0116905901116429,0.2528900175281255,3473.362717159809,7.92051529952153
run_1781_cfg_594_seed_2_mrhof,2,10,20,0,60.0,12,5,MRHOF,627,99.96810207336524,96.48325358851676,-64.63636363636364,1.0111483253588518,0.2529793302590051,3473.3624920880384,7.923312620095693
run_1782_cfg_594_seed_3_mrhof,3,10,20,0,60.0,12,5,MRHOF,627,99.96775119617224,97.1610845295056,-64.63636363636364,1.0146570972886764,0.2535926191277912,3473.3610071732064,7.942520888038277
run_1783_cfg_595_seed_1_mrhof,1,10,20,0,60.0,12,10,MRHOF,627,100.0,95.37161084529504,-69.15470494417863,1.0096491228070177,0.1405446253214826,3473.645827544498,4.401857661244018
run_1784_cfg_595_seed_2_mrhof,2,10,20,0,60.0,12,10,MRHOF,627,100.0,94.19936204146732,-67.45454545454545,1.0079904306220095,0.1408517975115599,3473.645053458373,4.411478445933014
run_1785_cfg_595_seed_3_mrhof,3,10,20,0,60.0,12,10,MRHOF,627,100.0,94.84529505582135,-64.9090909090909,1.0089314194577352,0.141258543328017,3473.6440284708137,4.424217577033493
run_1786_cfg_596_seed_1_mrhof,1,10,20,0,60.0,16,5,MRHOF,855,99.74297076023392,127.53333333333332,-70.0,1.0305730994152047,0.3488962057620973,3473.1207815691228,10.927429069473684
run_1787_cfg_596_seed_2_mrhof,2,10,20,0,60.0,16,5,MRHOF,855,99.7806783625731,126.28187134502924,-66.06666666666666,1.0332280701754386,0.3493335021932342,3473.1196795677192,10.941125372631578
run_1788_cfg_596_seed_3_mrhof,3,10,20,0,60.0,16,5,MRHOF,855,99.906432748538,126.91228070175438,-67.2,1.0303508771929826,0.3497845177051448,3473.118543023158,10.955250997894735
run_1789_cfg_597_seed_1_of0,1,10,20,0,60.0,16,5,OF0,855,99.81235087719298,126.67836257309942,-69.02222222222223,1.0272865497076025,0.348647160658878,3473.121409162105,10.919628985263158
run_1790_cfg_597_seed_2_of0,2,10,20,0,60.0,16,5,OF0,855,99.8851461988304,125.61052631578949,-69.26666666666667,1.0314269005847954,0.3499821750705794,3473.118044917895,10.96144173473684
run_1791_cfg_597_seed_3_of0,3,10,20,0,60.0,16,5,OF0,855,99.86044444444444,127.61520467836256,-68.1766081871345,1.038280701754386,0.3532720232263636,3473.1097794021057,11.064480016842104
run_1792_cfg_598_seed_1_mrhof,1,10,20,0,60.0,16,10,MRHOF,855,99.91032748538012,122.63391812865495,-70.86666666666666,1.014842105263158,0.1914361048338148,3473.5175809852635,5.995779183157894
run_1793_cfg_598_seed_2_mrhof,2,10,20,0,60.0,16,10,MRHOF,855,99.9766081871345,120.62105263157896,-70.4,1.0172982456140351,0.1919103487562669,3473.5163859256145,6.01063206736842
run_1794_cfg_598_seed_3_mrhof,3,10,20,0,60.0,16,10,MRHOF,855,99.98050292397662,122.43157894736842,-67.4,1.0196374269005848,0.19290931402784,3473.5138685192983,6.041919831578946
run_1795_cfg_599_seed_1_of0,1,10,20,0,60.0,16,20,OF0,855,99.90252631578949,119.55087719298244,-69.66432748538011,1.0161052631578946,0.1047284162355133,3473.7360844182463,3.280093658947368
run_1796_cfg_599_seed_2_of0,2,10,20,0,60.0,16,20,OF0,855,100.0,119.07134502923977,-70.39181286549707,1.0209707602339182,0.1047796328782489,3473.735955323509,3.281698122105263
run_1797_cfg_599_seed_3_of0,3,10,20,0,60.0,16,20,OF0,855,100.0,117.87251461988303,-71.96959064327486,1.015485380116959,0.104789411555733,3473.735930683509,3.282004362105263
run_1810_cfg_604_seed_1_mrhof,1,10,20,5,40.0,12,5,MRHOF,627,99.82708133971292,142.5279106858054,-73.63636363636364,1.052328548644338,0.4034617512488423,3472.983276325359,12.636422813397129
run_1811_cfg_604_seed_2_mrhof,2,10,20,5,40.0,12,5,MRHOF,627,100.0,141.55980861244018,-73.35087719298245,1.0457416267942583,0.4076178580425694,3472.972802985646,12.766591464114832
run_1812_cfg_604_seed_3_mrhof,3,10,20,5,40.0,12,5,MRHOF,627,100.0,141.5071770334928,-73.27272727272727,1.0453269537480063,0.4066244827276796,3472.975306266029,12.735479265071769
run_1813_cfg_605_seed_1_of0,1,10,20,5,40.0,12,5,OF0,627,99.90717703349284,141.77033492822966,-73.45135566188198,1.045805422647528,0.4047346052630697,3472.980068784689,12.676287961722489
run_1814_cfg_605_seed_2_of0,2,10,20,5,40.0,12,5,OF0,627,99.92169059011164,140.98245614035088,-73.29824561403508,1.0466666666666666,0.4058641676795135,3472.977222269857,12.711666074641148
run_1815_cfg_605_seed_3_of0,3,10,20,5,40.0,12,5,OF0,627,99.92025518341308,141.2408293460925,-73.40510366826156,1.0410207336523127,0.4043643379973153,3472.9810018143544,12.664691735885166
run_1816_cfg_606_seed_1_of0,1,10,20,5,40.0,12,10,OF0,627,100.0,136.44976076555025,-73.58692185007975,1.0229984051036682,0.2189969104534475,3473.4481277703358,6.85898342583732
run_1817_cfg_606_seed_2_of0,2,10,20,5,40.0,12,10,OF0,627,100.0,136.36682615629985,-73.92025518341308,1.0198086124401913,0.2210321085367311,3473.44299908134,6.922725703349283
run_1818_cfg_606_seed_3_of0,3,10,20,5,40.0,12,10,OF0,627,99.97341307814992,135.89792663476874,-73.68740031897927,1.0194896331738437,0.2182253534105841,3473.450072122488,6.834817906220096
run_1819_cfg_607_seed_1_mrhof,1,10,20,5,40.0,12,20,MRHOF,627,99.94682615629984,135.97607655502392,-73.63636363636364,1.029457735247209,0.1172833530376061,3473.704445933015,3.673314832535885
run_1820_cfg_607_seed_2_mrhof,2,10,20,5,40.0,12,20,MRHOF,627,100.0,134.0494417862839,-73.27272727272727,1.0253269537480063,0.1169544922913344,3473.705274679426,3.663014698564593
run_1821_cfg_607_seed_3_mrhof,3,10,20,5,40.0,12,20,MRHOF,627,100.0,132.7719298245614,-73.63636363636364,1.0188835725677832,0.1164877190106286,3473.706450947369,3.648395368421052
run_1822_cfg_608_seed_1_of0,1,10,20,5,40.0,16,5,OF0,855,99.75702923976608,202.1345029239766,-77.15321637426901,1.1173450292397662,0.6105775464567917,3472.461344589474,19.12328867368421
run_1823_cfg_608_seed_2_of0,2,10,20,5,40.0,16,5,OF0,855,99.88383625730994,197.04444444444445,-77.30058479532164,1.1128888888888888,0.6006742911974766,3472.486300783158,18.813118837894734
run_1824_cfg_608_seed_3_of0,3,10,20,5,40.0,16,5,OF0,855,99.89080701754386,188.3719298245614,-77.23274853801169,1.096327485380117,0.5616445083126699,3472.584655803509,17.59070644210526
run_1825_cfg_609_seed_1_mrhof,1,10,20,5,40.0,16,10,MRHOF,855,99.83233918128654,176.07485380116958,-76.93333333333334,1.0544795321637428,0.2940180055059756,3473.2590746105266,9.20864412631579
run_1826_cfg_609_seed_2_mrhof,2,10,20,5,40.0,16,10,MRHOF,855,100.0,174.21052631578948,-77.0,1.0454619883040936,0.2950357133681518,3473.2565100070183,9.240518484210526
run_1827_cfg_609_seed_3_mrhof,3,10,20,5,40.0,16,10,MRHOF,855,99.89083040935672,174.51812865497075,-77.12514619883041,1.0430526315789477,0.2910093512531173,3473.266656460351,9.114412564210523
run_1828_cfg_610_seed_1_of0,1,10,20,5,40.0,16,10,OF0,855,99.91422222222222,173.9672514619883,-76.89122807017544,1.0463508771929824,0.2931662302432298,3473.261381479299,9.18196608
run_1829_cfg_610_seed_2_of0,2,10,20,5,40.0,16,10,OF0,855,99.95711111111112,176.6421052631579,-76.88187134502924,1.0503976608187136,0.2998619839849517,3473.244347828772,9.391676985263157
run_1830_cfg_610_seed_3_of0,3,10,20,5,40.0,16,10,OF0,855,99.87133333333334,175.49590643274854,-77.16023391812865,1.053169590643275,0.2936809743146227,3473.259923924211,9.198088370526316
run_1831_cfg_611_seed_1_mrhof,1,10,20,5,40.0,16,20,MRHOF,855,99.92201169590643,171.47251461988304,-76.96608187134503,1.0429941520467836,0.1554797812248737,3473.6081909501754,4.869626762105263
