run_name,config_id,seed,imin,imax,k,tx_range,nb_nodes,send_interval,objective_function,status,rows_added,error
run_0700_cfg_070_seed_10_of0,70,10,8,16,5,60.0,16,10,OF0,SUCCESS,855,
run_0701_cfg_071_seed_1_of0,71,1,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0702_cfg_071_seed_2_of0,71,2,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0703_cfg_071_seed_3_of0,71,3,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0704_cfg_071_seed_4_of0,71,4,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0705_cfg_071_seed_5_of0,71,5,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0706_cfg_071_seed_6_of0,71,6,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0707_cfg_071_seed_7_of0,71,7,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0708_cfg_071_seed_8_of0,71,8,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0709_cfg_071_seed_9_of0,71,9,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0710_cfg_071_seed_10_of0,71,10,8,16,5,60.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0711_cfg_072_seed_1_mrhof,72,1,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0712_cfg_072_seed_2_mrhof,72,2,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0713_cfg_072_seed_3_mrhof,72,3,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0714_cfg_072_seed_4_mrhof,72,4,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0715_cfg_072_seed_5_mrhof,72,5,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0716_cfg_072_seed_6_mrhof,72,6,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0717_cfg_072_seed_7_mrhof,72,7,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0718_cfg_072_seed_8_mrhof,72,8,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0719_cfg_072_seed_9_mrhof,72,9,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0720_cfg_072_seed_10_mrhof,72,10,8,16,5,60.0,20,10,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0721_cfg_073_seed_1_of0,73,1,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0722_cfg_073_seed_2_of0,73,2,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0723_cfg_073_seed_3_of0,73,3,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0724_cfg_073_seed_4_of0,73,4,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0725_cfg_073_seed_5_of0,73,5,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0726_cfg_073_seed_6_of0,73,6,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0727_cfg_073_seed_7_of0,73,7,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0728_cfg_073_seed_8_of0,73,8,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0729_cfg_073_seed_9_of0,73,9,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0730_cfg_073_seed_10_of0,73,10,8,16,5,60.0,20,10,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0731_cfg_074_seed_1_mrhof,74,1,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0732_cfg_074_seed_2_mrhof,74,2,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0733_cfg_074_seed_3_mrhof,74,3,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0734_cfg_074_seed_4_mrhof,74,4,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0735_cfg_074_seed_5_mrhof,74,5,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0736_cfg_074_seed_6_mrhof,74,6,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0737_cfg_074_seed_7_mrhof,74,7,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0738_cfg_074_seed_8_mrhof,74,8,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0739_cfg_074_seed_9_mrhof,74,9,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0740_cfg_074_seed_10_mrhof,74,10,8,16,5,60.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0741_cfg_075_seed_1_of0,75,1,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0742_cfg_075_seed_2_of0,75,2,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0743_cfg_075_seed_3_of0,75,3,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0744_cfg_075_seed_4_of0,75,4,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0745_cfg_075_seed_5_of0,75,5,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0746_cfg_075_seed_6_of0,75,6,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0747_cfg_075_seed_7_of0,75,7,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0748_cfg_075_seed_8_of0,75,8,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0749_cfg_075_seed_9_of0,75,9,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0750_cfg_075_seed_10_of0,75,10,8,16,5,60.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0751_cfg_076_seed_1_of0,76,1,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0752_cfg_076_seed_2_of0,76,2,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0753_cfg_076_seed_3_of0,76,3,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0754_cfg_076_seed_4_of0,76,4,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0755_cfg_076_seed_5_of0,76,5,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0756_cfg_076_seed_6_of0,76,6,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0757_cfg_076_seed_7_of0,76,7,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0758_cfg_076_seed_8_of0,76,8,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0759_cfg_076_seed_9_of0,76,9,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0760_cfg_076_seed_10_of0,76,10,8,16,10,40.0,12,5,OF0,SUCCESS,627,
run_0761_cfg_077_seed_1_mrhof,77,1,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0762_cfg_077_seed_2_mrhof,77,2,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0763_cfg_077_seed_3_mrhof,77,3,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0764_cfg_077_seed_4_mrhof,77,4,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0765_cfg_077_seed_5_mrhof,77,5,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0766_cfg_077_seed_6_mrhof,77,6,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0767_cfg_077_seed_7_mrhof,77,7,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0768_cfg_077_seed_8_mrhof,77,8,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0769_cfg_077_seed_9_mrhof,77,9,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0770_cfg_077_seed_10_mrhof,77,10,8,16,10,40.0,12,10,MRHOF,SUCCESS,627,
run_0771_cfg_078_seed_1_mrhof,78,1,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0772_cfg_078_seed_2_mrhof,78,2,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0773_cfg_078_seed_3_mrhof,78,3,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0774_cfg_078_seed_4_mrhof,78,4,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0775_cfg_078_seed_5_mrhof,78,5,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0776_cfg_078_seed_6_mrhof,78,6,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0777_cfg_078_seed_7_mrhof,78,7,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0778_cfg_078_seed_8_mrhof,78,8,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0779_cfg_078_seed_9_mrhof,78,9,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0780_cfg_078_seed_10_mrhof,78,10,8,16,10,40.0,16,5,MRHOF,SUCCESS,855,
run_0781_cfg_079_seed_1_of0,79,1,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0782_cfg_079_seed_2_of0,79,2,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0783_cfg_079_seed_3_of0,79,3,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0784_cfg_079_seed_4_of0,79,4,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0785_cfg_079_seed_5_of0,79,5,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0786_cfg_079_seed_6_of0,79,6,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0787_cfg_079_seed_7_of0,79,7,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0788_cfg_079_seed_8_of0,79,8,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0789_cfg_079_seed_9_of0,79,9,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0790_cfg_079_seed_10_of0,79,10,8,16,10,40.0,16,5,OF0,SUCCESS,855,
run_0791_cfg_080_seed_1_mrhof,80,1,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0792_cfg_080_seed_2_mrhof,80,2,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0793_cfg_080_seed_3_mrhof,80,3,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0794_cfg_080_seed_4_mrhof,80,4,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0795_cfg_080_seed_5_mrhof,80,5,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0796_cfg_080_seed_6_mrhof,80,6,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0797_cfg_080_seed_7_mrhof,80,7,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0798_cfg_080_seed_8_mrhof,80,8,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0799_cfg_080_seed_9_mrhof,80,9,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0800_cfg_080_seed_10_mrhof,80,10,8,16,10,40.0,16,10,MRHOF,SUCCESS,855,
run_0801_cfg_081_seed_1_of0,81,1,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0802_cfg_081_seed_2_of0,81,2,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0803_cfg_081_seed_3_of0,81,3,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0804_cfg_081_seed_4_of0,81,4,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0805_cfg_081_seed_5_of0,81,5,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0806_cfg_081_seed_6_of0,81,6,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0807_cfg_081_seed_7_of0,81,7,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0808_cfg_081_seed_8_of0,81,8,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0809_cfg_081_seed_9_of0,81,9,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0810_cfg_081_seed_10_of0,81,10,8,16,10,40.0,16,10,OF0,SUCCESS,855,
run_0811_cfg_082_seed_1_mrhof,82,1,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0812_cfg_082_seed_2_mrhof,82,2,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0813_cfg_082_seed_3_mrhof,82,3,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0814_cfg_082_seed_4_mrhof,82,4,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0815_cfg_082_seed_5_mrhof,82,5,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0816_cfg_082_seed_6_mrhof,82,6,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0817_cfg_082_seed_7_mrhof,82,7,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0818_cfg_082_seed_8_mrhof,82,8,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0819_cfg_082_seed_9_mrhof,82,9,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0820_cfg_082_seed_10_mrhof,82,10,8,16,10,40.0,16,20,MRHOF,SUCCESS,855,
run_0821_cfg_083_seed_1_of0,83,1,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0822_cfg_083_seed_2_of0,83,2,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0823_cfg_083_seed_3_of0,83,3,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0824_cfg_083_seed_4_of0,83,4,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0825_cfg_083_seed_5_of0,83,5,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0826_cfg_083_seed_6_of0,83,6,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0827_cfg_083_seed_7_of0,83,7,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0828_cfg_083_seed_8_of0,83,8,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0829_cfg_083_seed_9_of0,83,9,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0830_cfg_083_seed_10_of0,83,10,8,16,10,40.0,16,20,OF0,SUCCESS,855,
run_0831_cfg_084_seed_1_mrhof,84,1,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0832_cfg_084_seed_2_mrhof,84,2,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0833_cfg_084_seed_3_mrhof,84,3,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0834_cfg_084_seed_4_mrhof,84,4,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0835_cfg_084_seed_5_mrhof,84,5,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0836_cfg_084_seed_6_mrhof,84,6,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0837_cfg_084_seed_7_mrhof,84,7,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0838_cfg_084_seed_8_mrhof,84,8,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0839_cfg_084_seed_9_mrhof,84,9,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0840_cfg_084_seed_10_mrhof,84,10,8,16,10,40.0,20,5,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0841_cfg_085_seed_1_of0,85,1,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0842_cfg_085_seed_2_of0,85,2,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0843_cfg_085_seed_3_of0,85,3,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0844_cfg_085_seed_4_of0,85,4,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0845_cfg_085_seed_5_of0,85,5,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0846_cfg_085_seed_6_of0,85,6,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0847_cfg_085_seed_7_of0,85,7,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0848_cfg_085_seed_8_of0,85,8,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0849_cfg_085_seed_9_of0,85,9,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0850_cfg_085_seed_10_of0,85,10,8,16,10,40.0,20,5,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0851_cfg_086_seed_1_mrhof,86,1,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0852_cfg_086_seed_2_mrhof,86,2,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0853_cfg_086_seed_3_mrhof,86,3,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0854_cfg_086_seed_4_mrhof,86,4,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0855_cfg_086_seed_5_mrhof,86,5,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0856_cfg_086_seed_6_mrhof,86,6,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0857_cfg_086_seed_7_mrhof,86,7,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0858_cfg_086_seed_8_mrhof,86,8,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0859_cfg_086_seed_9_mrhof,86,9,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0860_cfg_086_seed_10_mrhof,86,10,8,16,10,40.0,20,20,MRHOF,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0861_cfg_087_seed_1_of0,87,1,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0862_cfg_087_seed_2_of0,87,2,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0863_cfg_087_seed_3_of0,87,3,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0864_cfg_087_seed_4_of0,87,4,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0865_cfg_087_seed_5_of0,87,5,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0866_cfg_087_seed_6_of0,87,6,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0867_cfg_087_seed_7_of0,87,7,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0868_cfg_087_seed_8_of0,87,8,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0869_cfg_087_seed_9_of0,87,9,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0870_cfg_087_seed_10_of0,87,10,8,16,10,40.0,20,20,OF0,FAILED,0,Le simulation_rpl.csc actuel contient seulement 16 nœuds.
run_0871_cfg_088_seed_1_mrhof,88,1,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0872_cfg_088_seed_2_mrhof,88,2,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0873_cfg_088_seed_3_mrhof,88,3,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0874_cfg_088_seed_4_mrhof,88,4,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0875_cfg_088_seed_5_mrhof,88,5,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0876_cfg_088_seed_6_mrhof,88,6,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0877_cfg_088_seed_7_mrhof,88,7,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0878_cfg_088_seed_8_mrhof,88,8,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0879_cfg_088_seed_9_mrhof,88,9,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0880_cfg_088_seed_10_mrhof,88,10,8,16,10,50.0,12,5,MRHOF,SUCCESS,627,
run_0881_cfg_089_seed_1_of0,89,1,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0882_cfg_089_seed_2_of0,89,2,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0883_cfg_089_seed_3_of0,89,3,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0884_cfg_089_seed_4_of0,89,4,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0885_cfg_089_seed_5_of0,89,5,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0886_cfg_089_seed_6_of0,89,6,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0887_cfg_089_seed_7_of0,89,7,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0888_cfg_089_seed_8_of0,89,8,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0889_cfg_089_seed_9_of0,89,9,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0890_cfg_089_seed_10_of0,89,10,8,16,10,50.0,12,5,OF0,SUCCESS,627,
run_0891_cfg_090_seed_1_mrhof,90,1,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0892_cfg_090_seed_2_mrhof,90,2,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0893_cfg_090_seed_3_mrhof,90,3,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0894_cfg_090_seed_4_mrhof,90,4,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0895_cfg_090_seed_5_mrhof,90,5,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0896_cfg_090_seed_6_mrhof,90,6,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0897_cfg_090_seed_7_mrhof,90,7,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0898_cfg_090_seed_8_mrhof,90,8,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0899_cfg_090_seed_9_mrhof,90,9,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0900_cfg_090_seed_10_mrhof,90,10,8,16,10,50.0,12,10,MRHOF,SUCCESS,627,
run_0901_cfg_091_seed_1_of0,91,1,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0902_cfg_091_seed_2_of0,91,2,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0903_cfg_091_seed_3_of0,91,3,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0904_cfg_091_seed_4_of0,91,4,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0905_cfg_091_seed_5_of0,91,5,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0906_cfg_091_seed_6_of0,91,6,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0907_cfg_091_seed_7_of0,91,7,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0908_cfg_091_seed_8_of0,91,8,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0909_cfg_091_seed_9_of0,91,9,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0910_cfg_091_seed_10_of0,91,10,8,16,10,50.0,12,10,OF0,SUCCESS,627,
run_0911_cfg_092_seed_1_of0,92,1,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0912_cfg_092_seed_2_of0,92,2,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0913_cfg_092_seed_3_of0,92,3,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0914_cfg_092_seed_4_of0,92,4,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0915_cfg_092_seed_5_of0,92,5,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0916_cfg_092_seed_6_of0,92,6,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0917_cfg_092_seed_7_of0,92,7,8,16,10,50.0,12,20,OF0,SUCCESS,627,
run_0918_cfg_092_seed_8_of0,92,8,8,16,10,50.0,12,20,OF0,SUCCESS,627,
